Pathway,EchoType,Magnitude,Power,Phase_rad,M1_RO,M1_SL,M1_RSS,RelativeMagnitude,RelativePower,AmplitudeReal,AmplitudeImag
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.0119952611480152,0.000143886290009082,1.5707963267949,-0.000595360000000045,0.44622232,0.446222717171271,0.199190662793782,0.559788964462074,0,0.0119952611480152
"SS(kRO=1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",SE-like,0.00880096558860859,7.74569952918725e-05,1.5707963267949,-0.89274232,0.22318558,0.92021772045474,0.146146894776883,0.301346091987251,0,0.00880096558860859
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00215306327373545,4.63568146070842e-06,1.5707963267949,-0.00238144000000007,0.000595360000000017,0.0024547321652678,0.035753294175115,0.0180350978839068,0,0.00215306327373545
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00215306327373545,4.63568146070842e-06,1.5707963267949,-0.00119071999999998,0.000297679999999995,0.00122736608263384,0.035753294175115,0.0180350978839068,0,0.00215306327373545
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00215306327373545,4.63568146070842e-06,1.5707963267949,-0.00357216000000005,0.000893040000000012,0.00368209824790164,0.035753294175115,0.0180350978839068,0,0.00215306327373545
"SS(kRO=0,kSL=-4):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.00214066441131999,4.58244412189195e-06,1.5707963267949,-0.00119072000000009,0.89184928,0.89185007487281,0.0355474013986302,0.0178279782565615,0,0.00214066441131999
"SS(kRO=1,kSL=-1):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00154330956577172,2.3818044158025e-06,1.5707963267949,-0.89274232,0.22318558,0.92021772045474,0.0256278584941787,0.00926639937265127,0,0.00154330956577172
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00142550617601237,2.03206785784941e-06,1.5707963267949,-0.00119072000000009,0.000893039999999984,0.00148840000000006,0.0236716413684347,0.00790575086612066,0,0.00142550617601237
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00142550617601237,2.03206785784941e-06,1.5707963267949,-1.11022302462516e-16,0.00178608,0.00178608,0.0236716413684347,0.00790575086612066,0,0.00142550617601237
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00142550617601237,2.03206785784941e-06,1.5707963267949,-1.11022302462516e-16,0.00119072000000001,0.00119072000000001,0.0236716413684347,0.00790575086612066,0,0.00142550617601237
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00142550617601237,2.03206785784941e-06,1.5707963267949,-0.00119072000000009,0.00148840000000003,0.00190608202299909,0.0236716413684347,0.00790575086612065,0,0.00142550617601237
"SS(kRO=1,kSL=-1):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00102179872943988,1.04407264348496e-06,1.5707963267949,-0.88917016,0.22407862,0.916970447383955,0.016967764490284,0.00406195992601335,0,0.00102179872943988
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000943803130469028,8.90764349083138e-07,1.5707963267949,-0.00238144000000018,0.00178608,0.00297680000000014,0.015672586764489,0.00346551469581646,0,0.000943803130469028
"SS(kRO=0,kSL=-2):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000771738164253399,5.95579794165206e-07,1.5707963267949,-0.000595360000000045,0.44622232,0.446222717171271,0.0128153138597009,0.00231710051186414,0,0.000771738164253399
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000700399380552446,4.9055929227825e-07,1.5707963267949,0,0.000595360000000017,0.000595360000000017,0.0116306777410745,0.00190851872137614,0,0.000700399380552446
"SS(kRO=1,kSL=-1):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000676515371018827,4.57673047224741e-07,1.5707963267949,-0.8915516,0.22467398,0.919425175178274,0.0112340651429435,0.00178057493283042,0,0.000676515371018827
"SS(kRO=1,kSL=-1):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000447909195850754,2.00622647727669e-07,1.5707963267949,-0.89036088,0.22497166,0.918343478464093,0.00743788138432522,0.000780521509116836,0,0.000447909195850754
"SS(kRO=0,kSL=-6):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F+>TR1495>RF1496:F+>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000447197063446992,1.99985213555613e-07,1.5707963267949,-0.00178608000000002,1.33688088,1.33688207310568,0.00742605587058675,0.000778041574335935,0,0.000447197063446992
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000423146996323442,1.79053380497551e-07,-1.5707963267949,-0.00178608000000002,0.44592464,0.445928216914893,0.00702668575671746,0.000696606371919322,0,-0.000423146996323442
"SS(kRO=0,kSL=-2):Z>RF1493:F+>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000423146996323442,1.79053380497551e-07,-1.5707963267949,-0.00416751999999998,0.44532928,0.445348780000876,0.00702668575671746,0.000696606371919322,0,-0.000423146996323442
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F+>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000423146996323442,1.79053380497551e-07,-1.5707963267949,-0.0029768,0.44562696,0.445636902440857,0.00702668575671746,0.000696606371919322,0,-0.000423146996323442
"SS(kRO=0,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000352034219242391,1.239280915176e-07,-1.5707963267949,-1.11022302462516e-16,0.00178608,0.00178608,0.00584580265420785,0.000482141682949915,0,-0.000352034219242391
"SS(kRO=0,kSL=-2):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000338294236035664,1.14442990134953e-07,1.5707963267949,-0.000595360000000156,0.44741304,0.447413436114262,0.00561763952145468,0.000445239938659515,0,0.000338294236035664
"SS(kRO=1,kSL=1):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000332138548031436,1.10316015088431e-07,-1.5707963267949,-0.89214696,-0.22125066,0.919172482610134,0.00551541952320841,0.000429183960793189,0,-0.000332138548031436
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000307022620286072,9.42628893673258e-08,1.5707963267949,-2.22044604925031e-16,0.00238144000000004,0.00238144000000004,0.00509834996277557,0.000366729347339539,0,0.000307022620286072
"SS(kRO=1,kSL=-3):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000293951955569602,8.6407752183193e-08,1.5707963267949,-0.89214696,0.66911022,1.1151837,0.00488130138534965,0.000336168971436209,0,0.000293951955569602
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000280158351116934,7.84887017005591e-08,-1.5707963267949,-0.00297680000000011,0.44681768,0.446827595945934,0.00465224783000485,0.000305359941132372,0,-0.000280158351116934
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000280158351116934,7.84887017005591e-08,-1.5707963267949,-0.00178608000000013,0.44652,0.446523572145711,0.00465224783000485,0.000305359941132372,0,-0.000280158351116934
"SS(kRO=0,kSL=2):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000280158351116934,7.84887017005591e-08,-1.5707963267949,-0.00178608000000002,-0.4450316,0.445035184092591,0.00465224783000485,0.000305359941132371,0,-0.000280158351116934
"SS(kRO=0,kSL=2):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000280158351116934,7.84887017005591e-08,-1.5707963267949,-0.00297680000000011,-0.44413856,0.444148535759281,0.00465224783000485,0.000305359941132371,0,-0.000280158351116934
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198088e-08,-1.5707963267949,-0.89333768,-0.22154834,0.920399846514839,0.00382510506903125,0.000206430144796881,0,-0.000230347816399046
"SS(kRO=-1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198088e-08,-1.5707963267949,0.8885748,0.22392978,0.916356765439034,0.00382510506903125,0.000206430144796881,0,-0.000230347816399046
"SS(kRO=-1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198088e-08,-1.5707963267949,0.88976552,0.2236321,0.917438824517079,0.00382510506903125,0.000206430144796881,0,-0.000230347816399046
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198087e-08,-1.5707963267949,-0.89214696,-0.22244138,0.919459822816389,0.00382510506903125,0.00020643014479688,0,-0.000230347816399046
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198087e-08,-1.5707963267949,-0.89333768,-0.2221437,0.92054333627346,0.00382510506903125,0.00020643014479688,0,-0.000230347816399046
"SS(kRO=1,kSL=1):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198087e-08,-1.5707963267949,-0.89214696,-0.22125066,0.919172482610134,0.00382510506903125,0.00020643014479688,0,-0.000230347816399046
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000230347816399046,5.30601165198087e-08,-1.5707963267949,-0.89214696,-0.22184602,0.919315971158493,0.00382510506903125,0.00020643014479688,0,-0.000230347816399046
"SS(kRO=1,kSL=1):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000219903222207286,4.83574271371472e-08,-1.5707963267949,-0.88976552,-0.2206553,0.916717754818221,0.0036516644399364,0.000188134352893838,0,-0.000219903222207286
"SS(kRO=1,kSL=-3):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000219460375232558,4.81628562972151e-08,1.5707963267949,-0.89214696,0.66911022,1.1151837,0.00364431062068028,0.000187377375915745,0,0.000219460375232558
"SS(kRO=1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000205553174467523,4.22521075336759e-08,-1.5707963267949,-0.8915516,0.22348326,0.919134931858641,0.00341337071000965,0.00016438163442204,0,-0.000205553174467523
"SS(kRO=1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000205553174467523,4.22521075336759e-08,-1.5707963267949,-0.89036088,0.22378094,0.918052507072258,0.00341337071000965,0.00016438163442204,0,-0.000205553174467523
"SS(kRO=1,kSL=-1):Z>RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000205553174467523,4.22521075336759e-08,-1.5707963267949,-0.88917016,0.22407862,0.916970447383955,0.00341337071000965,0.00016438163442204,0,-0.000205553174467523
"SS(kRO=1,kSL=-5):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F+>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000185521303433565,3.44181540276889e-08,-1.5707963267949,-0.8915516,1.1144395,1.42717891472051,0.00308072587476871,0.000133903673523308,0,-0.000185521303433565
"SS(kRO=0,kSL=2):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000185488027523571,3.44058083545851e-08,-1.5707963267949,0.000595359999999823,-0.44324552,0.443245919838638,0.00308017330234157,0.000133855642737596,0,-0.000185488027523571
"SS(kRO=0,kSL=2):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000185488027523571,3.44058083545851e-08,-1.5707963267949,-0.00178608000000013,-0.44384088,0.443844473707785,0.00308017330234157,0.000133855642737596,0,-0.000185488027523571
"SS(kRO=0,kSL=-2):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000185488027523571,3.44058083545851e-08,-1.5707963267949,-0.000595360000000156,0.44741304,0.447413436114262,0.00308017330234157,0.000133855642737596,0,-0.000185488027523571
"SS(kRO=0,kSL=-2):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000185488027523571,3.44058083545851e-08,-1.5707963267949,-0.00178608000000013,0.44711536,0.447118927389231,0.00308017330234157,0.000133855642737596,0,-0.000185488027523571
"SS(kRO=2,kSL=-2):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000166597932404526,2.77548710814632e-08,-1.5707963267949,-1.78072176,0.44696652,1.83595998228132,0.00276648854628916,0.000107980201174761,0,-0.000166597932404526
"SS(kRO=2,kSL=0):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000163720915026396,2.68045380170805e-08,-1.5707963267949,-1.78131712,0.00104188,1.78131742469416,0.00271871342982045,0.000104282934659853,0,-0.000163720915026396
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000152509328877322,2.32590953946113e-08,-1.5707963267949,-0.89095624,-0.22154834,0.918088606046112,0.00253253630133224,9.04894060751182e-05,0,-0.000152509328877322
"SS(kRO=1,kSL=1):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000152509328877322,2.32590953946113e-08,-1.5707963267949,-0.88976552,-0.2206553,0.916717754818221,0.00253253630133224,9.04894060751181e-05,0,-0.000152509328877322
"SS(kRO=1,kSL=1):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000145594142636434,2.11976543700384e-08,-1.5707963267949,-0.89095624,-0.22035762,0.9178019951422,0.00241770424276611,8.24693790359023e-05,0,-0.000145594142636434
"SS(kRO=1,kSL=-3):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000145300941268316,2.11123635334587e-08,1.5707963267949,-0.88976552,0.66970558,1.11363739361787,0.00241283540547055,8.21375554196006e-05,0,0.000145300941268316
"SS(kRO=1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000136093222747715,1.85213652778591e-08,-1.5707963267949,-0.89274232,0.2243763,0.920507237299454,0.00225993406115586,7.20572883536167e-05,0,-0.000136093222747715
"SS(kRO=-1,kSL=1):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000136093222747715,1.85213652778591e-08,-1.5707963267949,0.88917016,-0.22110182,0.916247558382415,0.00225993406115586,7.20572883536167e-05,0,-0.000136093222747715
"SS(kRO=1,kSL=-1):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000136093222747715,1.85213652778591e-08,-1.5707963267949,-0.8915516,0.22467398,0.919425175178274,0.00225993406115586,7.20572883536167e-05,0,-0.000136093222747715
"SS(kRO=1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000136093222747715,1.85213652778591e-08,-1.5707963267949,-0.8915516,0.22407862,0.919279872184562,0.00225993406115586,7.20572883536167e-05,0,-0.000136093222747715
"SS(kRO=0,kSL=-4):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000130742550032284,1.70936143889442e-08,1.5707963267949,-0.00119072000000009,0.89184928,0.89185007487281,0.00217108196936496,6.65026299385236e-05,0,0.000130742550032284
"SS(kRO=1,kSL=1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:F->TR1499>RF1500:F+>TR1500",SE-like,0.000113177670242588,1.280918504154e-08,-1.5707963267949,-0.89333768,-0.22273906,0.920687188657182,0.00187940344698602,4.9834076822428e-05,0,-0.000113177670242588
"SS(kRO=-1,kSL=-1):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000113177670242588,1.280918504154e-08,-1.5707963267949,0.89095624,0.22333442,0.918521248938572,0.00187940344698602,4.9834076822428e-05,0,-0.000113177670242588
"SS(kRO=0,kSL=-8):Z>RF1493:F+>TR1493>RF1494:F+>TR1494>RF1495:F+>TR1495>RF1496:F+>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000108116476558297,1.16891725033808e-08,1.5707963267949,-0.00238143999999996,1.78131712,1.78131871187095,0.00179535838018325,4.54766730775605e-05,0,0.000108116476558297
"Recovery@TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000104952567883595,1.10150415053606e-08,1.5707963267949,-0.00119071999999998,0.000297679999999995,0.00122736608263384,0.0017428192100763,4.28539694602133e-05,0,0.000104952567883595
"SS(kRO=1,kSL=1):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000100973804563088,1.01957092079446e-08,-1.5707963267949,-0.89095624,-0.22035762,0.9178019951422,0.00167674874332013,3.96663608402961e-05,0,-0.000100973804563088
"Recovery@TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,9.93358912378102e-05,9.86761928801006e-09,1.5707963267949,-0.00119071999999998,0.000297679999999995,0.00122736608263384,0.00164954991564686,3.83899284816676e-05,0,9.93358912378102e-05
"SS(kRO=2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,9.79886010958332e-05,9.60176594471833e-09,1.5707963267949,-1.78250784,0.0007442,1.78250799535236,0.00162717711250031,3.73556272446931e-05,0,9.79886010958332e-05
"SS(kRO=2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,9.79886010958332e-05,9.60176594471832e-09,1.5707963267949,-1.78369856,0.000446520000000006,1.78369861588952,0.00162717711250031,3.73556272446931e-05,0,9.79886010958332e-05
"SS(kRO=2,kSL=0):Z>RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,9.79886010958332e-05,9.60176594471832e-09,1.5707963267949,-1.78131712,0.00104188,1.78131742469416,0.00162717711250031,3.73556272446931e-05,0,9.79886010958332e-05
