Pathway,EchoType,Magnitude,Power,Phase_rad,M1_RO,M1_SL,M1_RSS,RelativeMagnitude,RelativePower,AmplitudeReal,AmplitudeImag
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",SE-like,0.0218570552262666,0.000477730863164067,1.5707963267949,0.89274232,0,0.89274232,0.242881112631621,0.804400247330374,0,0.0218570552262666
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.00711357894491389,5.06030054055223e-05,1.5707963267949,1.78488928,0,1.78488928,0.0790478841292967,0.0852050248423723,0,0.00711357894491389
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.00416751999999998,0,0.00416751999999998,0.0265811316277671,0.00963455455243223,0,0.00239205616142722
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.00357216000000005,0,0.00357216000000005,0.0265811316277671,0.00963455455243223,0,0.00239205616142722
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.0029768,0,0.0029768,0.0265811316277671,0.00963455455243223,0,0.00239205616142722
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.00238144000000007,0,0.00238144000000007,0.0265811316277671,0.00963455455243223,0,0.00239205616142722
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.00119071999999998,0,0.00119071999999998,0.0265811316277671,0.00963455455243223,0,0.00239205616142722
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00239205616142722,5.72193267942192e-06,1.5707963267949,0.00178608000000002,0,0.00178608000000002,0.0265811316277671,0.00963455455243222,0,0.00239205616142722
"SS(kRO=-3,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.00231517946409869,5.3600559509843e-06,1.5707963267949,2.67644088,0,2.67644088,0.0257268583695764,0.00902522877446096,0,0.00231517946409869
"SS(kRO=-1,kSL=0):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.00159137038885566,2.53245971452661e-06,1.5707963267949,0.89274232,0,0.89274232,0.017683709294461,0.00426413986994139,0,0.00159137038885566
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00158373925795825,2.50823003719815e-06,1.5707963267949,0.00714431999999998,0,0.00714431999999998,0.0175989102424472,0.00422334209039946,0,0.00158373925795825
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00158373925795825,2.50823003719815e-06,1.5707963267949,0.00595360000000011,0,0.00595360000000011,0.0175989102424472,0.00422334209039945,0,0.00158373925795825
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00158373925795825,2.50823003719815e-06,1.5707963267949,0.00476288000000002,0,0.00476288000000002,0.0175989102424472,0.00422334209039945,0,0.00158373925795825
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00158373925795825,2.50823003719815e-06,1.5707963267949,0.00357215999999994,0,0.00357215999999994,0.0175989102424472,0.00422334209039945,0,0.00158373925795825
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F->TR1499>RF1500:F+>TR1500",SE-like,0.00117529806738329,1.3813255471949e-06,1.5707963267949,0.000595360000000045,0,0.000595360000000045,0.0130602086751742,0.00232586733971538,0,0.00117529806738329
"SS(kRO=-1,kSL=0):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00105361897409601,1.11011294257514e-06,1.5707963267949,0.89631448,0,0.89631448,0.0117080798885797,0.00186920124786958,0,0.00105361897409601
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00104856653353056,1.09949177524029e-06,1.5707963267949,0.00893040000000001,0,0.00893040000000001,0.011651935894188,0.00185131739256557,0,0.00104856653353056
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00104856653353056,1.09949177524029e-06,1.5707963267949,0.00714431999999998,0,0.00714431999999998,0.011651935894188,0.00185131739256557,0,0.00104856653353056
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000778144643563385,6.05509086306387e-07,1.5707963267949,0.00238144000000007,0,0.00238144000000007,0.0086469396202049,0.00101955242238216,0,0.000778144643563385
"SS(kRO=-4,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000753496375381706,5.67756787713369e-07,1.5707963267949,3.56739712,0,3.56739712,0.00837304184493578,0.00095598533750851,0,0.000753496375381706
"SS(kRO=0,kSL=0):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000723241578532458,5.23078380918122e-07,-1.5707963267949,0.00416751999999998,0,0.00416751999999998,0.00803684290847712,0.000880756114848718,0,-0.000723241578532458
"SS(kRO=-1,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000697583007921499,4.86622052940806e-07,1.5707963267949,0.89869592,0,0.89869592,0.00775171839769501,0.000819371177213574,0,0.000697583007921499
"SS(kRO=-2,kSL=0):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000517926078080225,2.68247422355564e-07,1.5707963267949,1.78488928,0,1.78488928,0.00575532526238412,0.000451673336446019,0,0.000517926078080225
"SS(kRO=0,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000515196189894624,2.65427114081937e-07,1.5707963267949,0.00535823999999996,0,0.00535823999999996,0.00572499005606218,0.000446924518967853,0,0.000515196189894624
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,0.89512376,0,0.89512376,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,-0.88738408,0,0.88738408,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=-1,kSL=0):Z>RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,0.89631448,0,0.89631448,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,0.89571912,0,0.89571912,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,0.8945284,0,0.8945284,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=1,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,-0.88500264,0,0.88500264,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,-0.88619336,0,0.88619336,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.6059797086761e-07,-1.5707963267949,-0.8885748,0,0.8885748,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.60597970867609e-07,-1.5707963267949,0.89393304,0,0.89393304,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000510487973284004,2.60597970867609e-07,-1.5707963267949,-0.88976552,0,0.88976552,0.00567267116511095,0.000438793237747562,0,-0.000510487973284004
"SS(kRO=0,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000478845814483775,2.2929331404863e-07,-1.5707963267949,0.00714431999999998,0,0.00714431999999998,0.00532105551259477,0.000386082651872913,0,-0.000478845814483775
"SS(kRO=-1,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000461857716029003,2.13312549855527e-07,1.5707963267949,0.89988664,0,0.89988664,0.00513227947613987,0.00035917434081191,0,0.000461857716029003
"SS(kRO=-1,kSL=0):F+>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000355522901051829,1.26396533172308e-07,-1.5707963267949,0.89274232,0,0.89274232,0.00395066018178512,0.000212825694099208,0,-0.000355522901051829
"SS(kRO=-2,kSL=0):F->RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000342909951615265,1.17587234916783e-07,1.5707963267949,1.78786608,0,1.78786608,0.00381050190515518,0.000197992652648592,0,0.000342909951615265
"SS(kRO=0,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000341102539582433,1.16350942509585e-07,1.5707963267949,0.00952576000000016,0,0.00952576000000016,0.00379041748660138,0.000195910991205293,0,0.000341102539582433
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,-0.88440728,0,0.88440728,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,-0.88619336,0,0.88619336,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,0.8975052,0,0.8975052,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,0.89631448,0,0.89631448,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=1,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,-0.8826212,0,0.8826212,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=-1,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000337985310312715,1.14234069987182e-07,-1.5707963267949,0.89869592,0,0.89869592,0.00375577804841909,0.000192346614457033,0,-0.000337985310312715
"SS(kRO=0,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000317035580993412,1.0051155961583e-07,-1.5707963267949,0.00893040000000001,0,0.00893040000000001,0.00352297937020151,0.0001692407370942,0,-0.000317035580993412
"SS(kRO=-2,kSL=0):Z>RF1493:F+>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.78131712,0,1.78131712,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:F+>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.78191248,0,1.78191248,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.78369856,0,1.78369856,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.78429392,0,1.78429392,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F+>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.78250784,0,1.78250784,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F+>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000250939894222151,6.29708305122242e-08,-1.5707963267949,1.7831032,0,1.7831032,0.00278850742158041,0.000106029891607058,0,-0.000250939894222151
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.000250820000841923,6.29106728223424e-08,-1.5707963267949,0.89333768,0,0.89333768,0.00278717513608791,0.000105928598464096,0,-0.000250820000841923
"SS(kRO=1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F->TR1498>RF1499:F->TR1499>RF1500:F+>TR1500",SE-like,0.000250820000841923,6.29106728223424e-08,-1.5707963267949,-0.89095624,0,0.89095624,0.00278717513608791,0.000105928598464096,0,-0.000250820000841923
"SS(kRO=-5,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F+>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.00024523230121791,6.01388815606315e-08,1.5707963267949,4.457758,0,4.457758,0.00272508320798129,0.000101261473627946,0,0.00024523230121791
"SS(kRO=1,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000235385600295873,5.54063808266485e-08,-1.5707963267949,-0.88500264,0,0.88500264,0.00261566418282272,9.32929184132083e-05,0,-0.000235385600295873
"SS(kRO=-2,kSL=0):F->RF1493:F->TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000227034783327842,5.15447928407204e-08,1.5707963267949,1.78965216,0,1.78965216,0.00252286779760149,8.6790800650928e-05,0,0.000227034783327842
"SS(kRO=-1,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:F+>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000223774262990578,5.00749207769765e-08,-1.5707963267949,0.89988664,0,0.89988664,0.00248663607292154,8.4315839238997e-05,0,-0.000223774262990578
"SS(kRO=1,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000223774262990578,5.00749207769765e-08,-1.5707963267949,-0.88143048,0,0.88143048,0.00248663607292154,8.4315839238997e-05,0,-0.000223774262990578
"SS(kRO=-3,kSL=0):F->RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.00016856378894197,2.8413750942473e-08,1.5707963267949,2.67644088,0,2.67644088,0.00187312335462404,4.78428965931377e-05,0,0.00016856378894197
"SS(kRO=2,kSL=0):Z>RF1493:F->TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,-1.77476816,0,1.77476816,0.00184622282113555,4.64785892931119e-05,0,-0.000166142989565257
"SS(kRO=-2,kSL=0):Z>RF1493:F->TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,1.78786608,0,1.78786608,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:Z>TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,1.78727072,0,1.78727072,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=2,kSL=0):Z>RF1493:Z>TR1493>RF1494:F->TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,-1.77655424,0,1.77655424,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:Z>TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,-1.77834032,0,1.77834032,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:F->TR1498>RF1499:Z>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,-1.7801264,0,1.7801264,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:F->TR1495>RF1496:Z>TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,1.78667536,0,1.78667536,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=-2,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:Z>TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",STE-like,0.000166142989565257,2.76034929816811e-08,-1.5707963267949,1.78608,0,1.78608,0.00184622282113555,4.64785892931118e-05,0,-0.000166142989565257
"SS(kRO=-1,kSL=0):Z>RF1493:Z>TR1493>RF1494:Z>TR1494>RF1495:Z>TR1495>RF1496:F->TR1496>RF1497:F->TR1497>RF1498:F+>TR1498>RF1499:F+>TR1499>RF1500:F+>TR1500",SE-like,0.00016606361021953,2.75771226391441e-08,-1.5707963267949,0.89512376,0,0.89512376,0.00184534073781689,4.64341870748452e-05,0,-0.00016606361021953
